x-axis,1,2,F1
second,Volt,Volt,Volt
+173.50000E-06,+14.76438070450E+00,+14.91159177676E+00,+147.14536215E-03
+173.55000E-06,+14.76662271647E+00,+14.91336045504E+00,+146.67167638E-03
+173.60000E-06,+14.76827747811E+00,+14.91499692995E+00,+146.65359640E-03
+173.65000E-06,+14.76958737443E+00,+14.91700090018E+00,+147.34777772E-03
+173.70000E-06,+14.77193238454E+00,+14.91867716341E+00,+146.67985291E-03
+173.75000E-06,+14.77335405828E+00,+14.91970411225E+00,+146.28545724E-03
+173.80000E-06,+14.77497720559E+00,+14.92064933012E+00,+145.60703237E-03
+173.85000E-06,+14.77631270860E+00,+14.92158764940E+00,+145.21100765E-03
+173.90000E-06,+14.77808328113E+00,+14.92279531645E+00,+144.64753161E-03
+173.95000E-06,+14.77942742850E+00,+14.92398207587E+00,+144.49003648E-03
+174.00000E-06,+14.78085987753E+00,+14.92561993171E+00,+144.69539281E-03
+174.05000E-06,+14.78297522568E+00,+14.92661226542E+00,+143.57231584E-03
+174.10000E-06,+14.78434544181E+00,+14.92878775548E+00,+144.37788121E-03
+174.15000E-06,+14.78582326770E+00,+14.93005712175E+00,+144.16841599E-03
+174.20000E-06,+14.78781714631E+00,+14.93258842353E+00,+144.70594020E-03
+174.25000E-06,+14.78917382228E+00,+14.93268468361E+00,+143.44644191E-03
+174.30000E-06,+14.79068785076E+00,+14.93384341671E+00,+143.09161593E-03
+174.35000E-06,+14.79227786789E+00,+14.93550291134E+00,+143.16181576E-03
+174.40000E-06,+14.79344871952E+00,+14.93610547248E+00,+142.59331535E-03
+174.45000E-06,+14.79546387662E+00,+14.93809454951E+00,+142.56703458E-03
+174.50000E-06,+14.79676431299E+00,+14.93865081871E+00,+141.82371950E-03
+174.55000E-06,+14.79811548258E+00,+14.94065020821E+00,+142.47060847E-03
+174.60000E-06,+14.79985821573E+00,+14.94215285159E+00,+142.23089304E-03
+174.65000E-06,+14.80129932570E+00,+14.94292900772E+00,+141.56633590E-03
+174.70000E-06,+14.80301939567E+00,+14.94382937864E+00,+140.74618244E-03
+174.75000E-06,+14.80429037353E+00,+14.94525189963E+00,+140.89876758E-03
+174.80000E-06,+14.80582973131E+00,+14.94616744342E+00,+140.27386122E-03
+174.85000E-06,+14.80739482618E+00,+14.94733728875E+00,+139.88019247E-03
+174.90000E-06,+14.80887223372E+00,+14.94892330783E+00,+139.98846080E-03
+174.95000E-06,+14.81013318404E+00,+14.94981769148E+00,+139.62142721E-03
+175.00000E-06,+14.81154086232E+00,+14.95112588199E+00,+139.52190272E-03
+175.05000E-06,+14.81319358875E+00,+14.95178585787E+00,+138.53000285E-03
+175.10000E-06,+14.81447019434E+00,+14.95381530138E+00,+139.28218436E-03
+175.15000E-06,+14.81597285203E+00,+14.95484561509E+00,+138.81018120E-03
+175.20000E-06,+14.81719870404E+00,+14.95597169214E+00,+138.70978213E-03
+175.25000E-06,+14.81903843748E+00,+14.95707915382E+00,+137.97930831E-03
+175.30000E-06,+14.82066567028E+00,+14.95839723017E+00,+137.66847475E-03
+175.35000E-06,+14.82193838485E+00,+14.96008110583E+00,+138.07937456E-03
+175.40000E-06,+14.82333962208E+00,+14.96210072230E+00,+138.69852082E-03
+175.45000E-06,+14.82448555900E+00,+14.96267644884E+00,+138.12807858E-03
+175.50000E-06,+14.82604677642E+00,+14.96416514048E+00,+138.05641435E-03
+175.55000E-06,+14.82771335056E+00,+14.96496713999E+00,+137.19150322E-03
+175.60000E-06,+14.82928422768E+00,+14.96611802925E+00,+136.77239360E-03
+175.65000E-06,+14.83061733217E+00,+14.96670008830E+00,+136.02194239E-03
+175.70000E-06,+14.83187289596E+00,+14.96769689419E+00,+135.76311419E-03
+175.75000E-06,+14.83324620787E+00,+14.96910085935E+00,+135.79337694E-03
+175.80000E-06,+14.83459380379E+00,+14.97059371036E+00,+135.93882688E-03
+175.85000E-06,+14.83605054492E+00,+14.97225690454E+00,+136.14455833E-03
+175.90000E-06,+14.83750455510E+00,+14.97309635188E+00,+135.53042661E-03
+175.95000E-06,+14.83872960434E+00,+14.97426796785E+00,+135.47720458E-03
+176.00000E-06,+14.84036828481E+00,+14.97584603831E+00,+135.41657983E-03
+176.05000E-06,+14.84200880375E+00,+14.97704855402E+00,+134.97939046E-03
+176.10000E-06,+14.84322409153E+00,+14.97796002286E+00,+134.67502048E-03
+176.15000E-06,+14.84454080957E+00,+14.97826003897E+00,+133.65888362E-03
+176.20000E-06,+14.84588230287E+00,+14.97886242749E+00,+132.92025869E-03
+176.25000E-06,+14.84706798440E+00,+14.98092381849E+00,+133.79448895E-03
+176.30000E-06,+14.84885557353E+00,+14.98186772931E+00,+132.95263026E-03
+176.35000E-06,+14.84986564822E+00,+14.98415742170E+00,+134.23109905E-03
+176.40000E-06,+14.85130409132E+00,+14.98533085805E+00,+133.96500769E-03
+176.45000E-06,+14.85267171671E+00,+14.98691430071E+00,+134.18109024E-03
+176.50000E-06,+14.85435371094E+00,+14.98785994598E+00,+133.44651034E-03
+176.55000E-06,+14.85570324031E+00,+14.98793370796E+00,+132.17071300E-03
+176.60000E-06,+14.85632085596E+00,+14.98888388195E+00,+132.50214096E-03
+176.65000E-06,+14.85794174645E+00,+14.98867333587E+00,+130.67229957E-03
+176.70000E-06,+14.85879563774E+00,+14.98985887869E+00,+131.00358725E-03
+176.75000E-06,+14.86040786277E+00,+14.99201457070E+00,+131.54697937E-03
+176.80000E-06,+14.86167381894E+00,+14.99329439342E+00,+131.56073541E-03
+176.85000E-06,+14.86285934518E+00,+14.99489287325E+00,+131.97439151E-03
+176.90000E-06,+14.86444005086E+00,+14.99573557693E+00,+131.23668628E-03
+176.95000E-06,+14.86582853110E+00,+14.99660949543E+00,+130.72155473E-03
+177.00000E-06,+14.86690403548E+00,+14.99814755293E+00,+131.18448885E-03
+177.05000E-06,+14.86817002934E+00,+14.99815236733E+00,+129.92269060E-03
+177.10000E-06,+14.86966181601E+00,+14.99911972752E+00,+129.39870211E-03
+177.15000E-06,+14.87087008156E+00,+15.00134261683E+00,+130.41310844E-03
+177.20000E-06,+14.87193090530E+00,+15.00197763653E+00,+129.98860505E-03
+177.25000E-06,+14.87384397559E+00,+15.00622936331E+00,+132.32590068E-03
+177.30000E-06,+14.87491285952E+00,+15.00616605175E+00,+131.19418639E-03
+177.35000E-06,+14.87636424051E+00,+15.00641129210E+00,+129.98786219E-03
+177.40000E-06,+14.87779845339E+00,+15.00701546935E+00,+129.15878090E-03
+177.45000E-06,+14.87841570497E+00,+15.00467611184E+00,+126.20315500E-03
+177.50000E-06,+14.87961476610E+00,+15.00923409150E+00,+129.55945160E-03
+177.55000E-06,+14.88087549254E+00,+15.00865505210E+00,+127.72188438E-03
+177.60000E-06,+14.88256922239E+00,+15.01032645495E+00,+127.69897222E-03
+177.65000E-06,+14.88424237778E+00,+15.01426920543E+00,+129.96766437E-03
+177.70000E-06,+14.88577271054E+00,+15.01562290697E+00,+129.79216320E-03
+177.75000E-06,+14.88701944681E+00,+15.01707845789E+00,+130.00061321E-03
+177.80000E-06,+14.88816990716E+00,+15.01653152954E+00,+128.30232721E-03
+177.85000E-06,+14.88829665165E+00,+15.01341422116E+00,+125.06080401E-03
+177.90000E-06,+14.88995501108E+00,+15.01458632859E+00,+124.57408866E-03
+177.95000E-06,+14.89062585121E+00,+15.01414145766E+00,+123.45899698E-03
+178.00000E-06,+14.89175465996E+00,+15.01742234856E+00,+125.61077257E-03
+178.05000E-06,+14.89390786750E+00,+15.02326496082E+00,+129.29898650E-03
+178.10000E-06,+14.89507075017E+00,+15.02331146081E+00,+128.18287304E-03
+178.15000E-06,+14.89690289831E+00,+15.02585975658E+00,+128.89896526E-03
+178.20000E-06,+14.89794974846E+00,+15.02335263459E+00,+125.34607799E-03
+178.25000E-06,+14.89853510154E+00,+15.02169270503E+00,+123.10201834E-03
+178.30000E-06,+14.89947777465E+00,+15.02164832241E+00,+122.11396908E-03
+178.35000E-06,+14.90012546390E+00,+15.01976708505E+00,+119.58635006E-03
+178.40000E-06,+14.90168428883E+00,+15.02472044088E+00,+122.98016108E-03
+178.45000E-06,+14.90309975895E+00,+15.02683110428E+00,+123.67470312E-03
+178.50000E-06,+14.90444173015E+00,+15.03213398831E+00,+127.63329801E-03
+178.55000E-06,+14.90623849582E+00,+15.03402282077E+00,+127.72588933E-03
+178.60000E-06,+14.90770514615E+00,+15.03345908613E+00,+125.69599854E-03
+178.65000E-06,+14.90836460569E+00,+15.03309214333E+00,+124.66984175E-03
+178.70000E-06,+14.90937505501E+00,+15.02984986787E+00,+120.42000631E-03
+178.75000E-06,+14.91018392071E+00,+15.02964455454E+00,+119.40554561E-03
+178.80000E-06,+14.91118454375E+00,+15.03150448855E+00,+120.26483739E-03
+178.85000E-06,+14.91185838090E+00,+15.03039924072E+00,+118.48634756E-03
+178.90000E-06,+14.91355078108E+00,+15.03656501243E+00,+122.95819229E-03
+178.95000E-06,+14.91546826777E+00,+15.04097589853E+00,+125.45024223E-03
+179.00000E-06,+14.91660707165E+00,+15.04264433224E+00,+125.98051125E-03
+179.05000E-06,+14.91921745786E+00,+15.04713472866E+00,+127.85878489E-03
+179.10000E-06,+14.91965158139E+00,+15.04060733962E+00,+120.90090321E-03
+179.15000E-06,+14.92007009562E+00,+15.03999019207E+00,+119.86433345E-03
+179.20000E-06,+14.92060467175E+00,+15.03823632784E+00,+117.57731945E-03
+179.25000E-06,+14.92189425594E+00,+15.03880372812E+00,+116.85569260E-03
+179.30000E-06,+14.92348748418E+00,+15.04398239057E+00,+120.44023472E-03
+179.35000E-06,+14.92465711770E+00,+15.04626956910E+00,+121.55628454E-03
+179.40000E-06,+14.92606553168E+00,+15.04724987774E+00,+121.12975742E-03
+179.45000E-06,+14.92784520838E+00,+15.05190087397E+00,+123.99828407E-03
+179.50000E-06,+14.92871861506E+00,+15.05158566239E+00,+122.81127503E-03
+179.55000E-06,+14.92989685375E+00,+15.05018094345E+00,+120.22864767E-03
+179.60000E-06,+14.93081959765E+00,+15.04995125511E+00,+119.07659610E-03
+179.65000E-06,+14.93129521304E+00,+15.04658974809E+00,+115.24174170E-03
+179.70000E-06,+14.93250775479E+00,+15.05144601393E+00,+118.88416927E-03
+179.75000E-06,+14.93345109198E+00,+15.05044675222E+00,+116.94177546E-03
+179.80000E-06,+14.93502822398E+00,+15.05373564828E+00,+118.65212154E-03
+179.85000E-06,+14.93595322395E+00,+15.05498613084E+00,+118.97767139E-03
+179.90000E-06,+14.93746447022E+00,+15.05629299168E+00,+118.77475155E-03
+179.95000E-06,+14.93886685546E+00,+15.05865039696E+00,+119.72816045E-03
+180.00000E-06,+14.94012639017E+00,+15.05978482967E+00,+119.60387362E-03
+180.05000E-06,+14.94150984270E+00,+15.06000034920E+00,+118.43604625E-03
+180.10000E-06,+14.94273554244E+00,+15.05950073116E+00,+116.71128858E-03
+180.15000E-06,+14.94313872703E+00,+15.05773938868E+00,+114.54660434E-03
+180.20000E-06,+14.94416835329E+00,+15.05794337988E+00,+113.72200378E-03
+180.25000E-06,+14.94502220614E+00,+15.05932480172E+00,+114.24855931E-03
+180.30000E-06,+14.94602407442E+00,+15.06117541146E+00,+115.09780784E-03
+180.35000E-06,+14.94741607557E+00,+15.06356995326E+00,+116.10032905E-03
+180.40000E-06,+14.94903100516E+00,+15.06598063955E+00,+116.89487745E-03
+180.45000E-06,+14.95027552984E+00,+15.06762679602E+00,+117.29720579E-03
+180.50000E-06,+14.95185678879E+00,+15.06890823862E+00,+116.99742553E-03
+180.55000E-06,+14.95274003608E+00,+15.06833184046E+00,+115.53789284E-03
+180.60000E-06,+14.95391589960E+00,+15.06856558640E+00,+114.59722593E-03
+180.65000E-06,+14.95503354938E+00,+15.06842072328E+00,+113.33484010E-03
+180.70000E-06,+14.95574658842E+00,+15.06759796691E+00,+111.80019898E-03
+180.75000E-06,+14.95605993212E+00,+15.06789018968E+00,+111.77801456E-03
+180.80000E-06,+14.95799683847E+00,+15.07316730873E+00,+115.11765315E-03
+180.85000E-06,+14.95904461050E+00,+15.07301166880E+00,+113.91457885E-03
+180.90000E-06,+14.96027814053E+00,+15.07732243396E+00,+116.98986647E-03
+180.95000E-06,+14.96159967070E+00,+15.07593638466E+00,+114.28377694E-03
+181.00000E-06,+14.96253934452E+00,+15.07621579842E+00,+113.62384632E-03
+181.05000E-06,+14.96370166109E+00,+15.07737020407E+00,+113.61656323E-03
+181.10000E-06,+14.96425098646E+00,+15.07255968670E+00,+108.25755487E-03
+181.15000E-06,+14.96558721386E+00,+15.07620923450E+00,+110.57003963E-03
+181.20000E-06,+14.96636857635E+00,+15.07758676230E+00,+111.16557927E-03
+181.25000E-06,+14.96760362600E+00,+15.07967269566E+00,+112.01636028E-03
+181.30000E-06,+14.96933882887E+00,+15.08388033982E+00,+114.48816083E-03
+181.35000E-06,+14.97038630692E+00,+15.08474999945E+00,+114.31054416E-03
+181.40000E-06,+14.97151691646E+00,+15.08393618971E+00,+112.36683807E-03
+181.45000E-06,+14.97292758650E+00,+15.08504382852E+00,+112.06401265E-03
+181.50000E-06,+14.97343662680E+00,+15.08301875242E+00,+109.53058045E-03
+181.55000E-06,+14.97442174833E+00,+15.08535003091E+00,+110.87636761E-03
+181.60000E-06,+14.97516549414E+00,+15.08526611625E+00,+110.04907604E-03
+181.65000E-06,+14.97604236520E+00,+15.08578483660E+00,+109.69103672E-03
+181.70000E-06,+14.97708386200E+00,+15.08655318055E+00,+109.41917109E-03
+181.75000E-06,+14.97851605324E+00,+15.08653578931E+00,+107.96935574E-03
+181.80000E-06,+14.97957782826E+00,+15.08954829125E+00,+109.91991952E-03
+181.85000E-06,+14.98103669430E+00,+15.09053553090E+00,+109.44820276E-03
+181.90000E-06,+14.98156503064E+00,+15.09247968485E+00,+110.86198028E-03
+181.95000E-06,+14.98296816513E+00,+15.09297353496E+00,+109.95293259E-03
+182.00000E-06,+14.98468909139E+00,+15.09360980745E+00,+108.87066119E-03
+182.05000E-06,+14.98542067420E+00,+15.09399672921E+00,+108.52415085E-03
+182.10000E-06,+14.98646765023E+00,+15.09454940664E+00,+108.03081524E-03
+182.15000E-06,+14.98741486638E+00,+15.09450516799E+00,+107.04016132E-03
+182.20000E-06,+14.98814045361E+00,+15.09548779828E+00,+107.29694855E-03
+182.25000E-06,+14.99007143750E+00,+15.09736497955E+00,+107.24348863E-03
+182.30000E-06,+14.99077797217E+00,+15.09898296949E+00,+108.15397494E-03
+182.35000E-06,+14.99240614569E+00,+15.10066611927E+00,+108.20850503E-03
+182.40000E-06,+14.99341888198E+00,+15.10176763060E+00,+108.29908198E-03
+182.45000E-06,+14.99446236349E+00,+15.10209029857E+00,+107.57681130E-03
+182.50000E-06,+14.99557110735E+00,+15.10259975647E+00,+106.97948195E-03
+182.55000E-06,+14.99629126283E+00,+15.10463214499E+00,+108.29113608E-03
+182.60000E-06,+14.99664349711E+00,+15.10458204871E+00,+107.88743591E-03
+182.65000E-06,+14.99773778194E+00,+15.10265974989E+00,+104.87312299E-03
+182.70000E-06,+14.99890896599E+00,+15.10338733313E+00,+104.42992696E-03
+182.75000E-06,+14.99994739265E+00,+15.10475403438E+00,+104.75710645E-03
+182.80000E-06,+15.00151716699E+00,+15.10764219790E+00,+106.07544868E-03
+182.85000E-06,+15.00268979378E+00,+15.11112828379E+00,+108.38717394E-03
+182.90000E-06,+15.00355938407E+00,+15.10949639111E+00,+105.88800416E-03
+182.95000E-06,+15.00479047938E+00,+15.11024515635E+00,+105.40512195E-03
+183.00000E-06,+15.00549572433E+00,+15.10988185431E+00,+104.33638464E-03
+183.05000E-06,+15.00688618098E+00,+15.11022239970E+00,+103.28693553E-03
+183.10000E-06,+15.00761645824E+00,+15.11178239299E+00,+104.11597452E-03
+183.15000E-06,+15.00899644487E+00,+15.11272130323E+00,+103.67685961E-03
+183.20000E-06,+15.01029017410E+00,+15.11459229370E+00,+104.25281350E-03
+183.25000E-06,+15.01152485515E+00,+15.11612770920E+00,+104.55402722E-03
+183.30000E-06,+15.01264752662E+00,+15.11664718258E+00,+103.95044348E-03
+183.35000E-06,+15.01365247409E+00,+15.11774053197E+00,+104.03864711E-03
+183.40000E-06,+15.01475016602E+00,+15.11756137182E+00,+102.76268126E-03
+183.45000E-06,+15.01586686754E+00,+15.11802745415E+00,+102.11244454E-03
+183.50000E-06,+15.01720723922E+00,+15.11925232851E+00,+101.99699227E-03
+183.55000E-06,+15.01805317134E+00,+15.12030244555E+00,+102.20141202E-03
+183.60000E-06,+15.01941427275E+00,+15.12241613161E+00,+102.95313286E-03
+183.65000E-06,+15.02104641945E+00,+15.12331339997E+00,+102.21951590E-03
+183.70000E-06,+15.02162606943E+00,+15.12430955007E+00,+102.63511664E-03
+183.75000E-06,+15.02324799033E+00,+15.12553562520E+00,+102.23895328E-03
+183.80000E-06,+15.02331141723E+00,+15.12550324428E+00,+102.14401923E-03
+183.85000E-06,+15.02110418922E+00,+15.12313390364E+00,+101.98181859E-03
+183.90000E-06,+15.01435478909E+00,+15.11556975530E+00,+101.16701190E-03
+183.95000E-06,+14.99860798656E+00,+15.10014829591E+00,+101.49163736E-03
+184.00000E-06,+14.98349991233E+00,+15.08247729804E+00,+98.92921802E-03
+184.05000E-06,+14.94492646014E+00,+15.04458151146E+00,+99.60724174E-03
+184.10000E-06,+14.91107970337E+00,+15.00747426186E+00,+96.34723086E-03
+184.15000E-06,+14.88989838405E+00,+14.98204959478E+00,+92.10622881E-03
+184.20000E-06,+14.87669371136E+00,+14.96702976794E+00,+90.29296831E-03
+184.25000E-06,+14.88734356657E+00,+14.97559748509E+00,+88.21177377E-03
+184.30000E-06,+14.90830499368E+00,+14.99612361278E+00,+87.77578137E-03
+184.35000E-06,+14.93130380840E+00,+15.01818106069E+00,+86.83482946E-03
+184.40000E-06,+14.95426193705E+00,+15.04205345395E+00,+87.74755514E-03
+184.45000E-06,+14.97291836022E+00,+15.06237933297E+00,+89.41680923E-03
+184.50000E-06,+14.98738799334E+00,+15.07891955472E+00,+91.48689000E-03
+184.55000E-06,+14.99696379218E+00,+15.09078834826E+00,+93.78016168E-03
+184.60000E-06,+15.00236330791E+00,+15.09880618149E+00,+96.39690228E-03
+184.65000E-06,+15.00453757458E+00,+15.10235471059E+00,+97.77030618E-03
+184.70000E-06,+15.00431707407E+00,+15.10278814440E+00,+98.42490797E-03
+184.75000E-06,+15.00187291313E+00,+15.10054158863E+00,+98.62228346E-03
+184.80000E-06,+14.99886633893E+00,+15.09717255361E+00,+98.25890067E-03
+184.85000E-06,+14.99435312029E+00,+15.09111321200E+00,+96.71393715E-03
+184.90000E-06,+14.98874107678E+00,+15.08464375253E+00,+95.85666900E-03
+184.95000E-06,+14.98291491654E+00,+15.07759508932E+00,+94.63410353E-03
+185.00000E-06,+14.97691662817E+00,+15.07117175973E+00,+94.21033539E-03
+185.05000E-06,+14.97063542925E+00,+15.06615150509E+00,+95.47024900E-03
+185.10000E-06,+14.96467535832E+00,+15.06039559497E+00,+95.67388675E-03
+185.15000E-06,+14.95847859718E+00,+15.05520516223E+00,+96.67955883E-03
+185.20000E-06,+14.95282810708E+00,+15.05057138085E+00,+97.69738826E-03
+185.25000E-06,+14.94694822412E+00,+15.04598674900E+00,+98.99169015E-03
+185.30000E-06,+14.94186986579E+00,+15.04260786432E+00,+100.69013787E-03
+185.35000E-06,+14.93661820795E+00,+15.03692106008E+00,+100.25399887E-03
+185.40000E-06,+14.93186195828E+00,+15.03185702509E+00,+99.94728932E-03
+185.45000E-06,+14.92642423943E+00,+15.02684620929E+00,+100.37489787E-03
+185.50000E-06,+14.92102288824E+00,+15.02143936832E+00,+100.36894184E-03
+185.55000E-06,+14.91727340417E+00,+15.01688069065E+00,+99.55892398E-03
+185.60000E-06,+14.91239277839E+00,+15.01249405971E+00,+100.05293613E-03
+185.65000E-06,+14.90769716060E+00,+15.00787943794E+00,+100.13452231E-03
+185.70000E-06,+14.90387889779E+00,+15.00458245155E+00,+100.65660355E-03
+185.75000E-06,+14.89951147393E+00,+14.99999339049E+00,+100.43504063E-03
+185.80000E-06,+14.89547689937E+00,+14.99684616152E+00,+101.32030813E-03
+185.85000E-06,+14.89163221654E+00,+14.99261137522E+00,+100.93170384E-03
+185.90000E-06,+14.88797339875E+00,+14.98925540548E+00,+101.23344175E-03
+185.95000E-06,+14.88447367017E+00,+14.98531501056E+00,+100.79418199E-03
+186.00000E-06,+14.88074021299E+00,+14.98260393505E+00,+101.81447240E-03
+186.05000E-06,+14.87731737912E+00,+14.97977602652E+00,+102.41013742E-03
+186.10000E-06,+14.87406008985E+00,+14.97770158833E+00,+103.59295120E-03
+186.15000E-06,+14.87091173549E+00,+14.97505408745E+00,+104.09267927E-03
+186.20000E-06,+14.86754671133E+00,+14.97283128784E+00,+105.23474947E-03
+186.25000E-06,+14.86507539318E+00,+14.96944158188E+00,+104.31672730E-03
+186.30000E-06,+14.86170265181E+00,+14.96624517248E+00,+104.49362138E-03
+186.35000E-06,+14.85883344815E+00,+14.96291444687E+00,+104.03126278E-03
+186.40000E-06,+14.85582195024E+00,+14.95922151521E+00,+103.35127683E-03
+186.45000E-06,+14.85294723644E+00,+14.95688643767E+00,+103.88994376E-03
+186.50000E-06,+14.84994881589E+00,+14.95377049438E+00,+103.77318319E-03
+186.55000E-06,+14.84765914611E+00,+14.95310480861E+00,+105.39611384E-03
+186.60000E-06,+14.84527684495E+00,+14.95154780331E+00,+106.22051026E-03
+186.65000E-06,+14.84245652775E+00,+14.94930718960E+00,+106.80105527E-03
+186.70000E-06,+14.84002996835E+00,+14.94808426150E+00,+108.00343628E-03
+186.75000E-06,+14.83735903996E+00,+14.94339840592E+00,+105.98886589E-03
+186.80000E-06,+14.83512190871E+00,+14.94204309732E+00,+106.87176558E-03
+186.85000E-06,+14.83254429388E+00,+14.93982626991E+00,+107.23171684E-03
+186.90000E-06,+14.82972637521E+00,+14.93728129455E+00,+107.50443819E-03
+186.95000E-06,+14.82799263090E+00,+14.93564250779E+00,+107.60034715E-03
+187.00000E-06,+14.82529541818E+00,+14.93426025001E+00,+108.91332668E-03
+187.05000E-06,+14.82286355743E+00,+14.93202138733E+00,+109.10664953E-03
+187.10000E-06,+14.82091502553E+00,+14.93126541595E+00,+110.29887222E-03
+187.15000E-06,+14.81861656968E+00,+14.92793109856E+00,+109.26346309E-03
+187.20000E-06,+14.81626666979E+00,+14.92790528232E+00,+111.58557367E-03
+187.25000E-06,+14.81418333699E+00,+14.92597032977E+00,+111.73460996E-03
+187.30000E-06,+14.81178297373E+00,+14.92220938220E+00,+110.37502937E-03
+187.35000E-06,+14.80984206632E+00,+14.92112773903E+00,+111.23396044E-03
+187.40000E-06,+14.80778839328E+00,+14.91847429384E+00,+110.63487208E-03
+187.45000E-06,+14.80530577670E+00,+14.91784929942E+00,+112.49182675E-03
+187.50000E-06,+14.80343260630E+00,+14.91618153733E+00,+112.69559340E-03
+187.55000E-06,+14.80135402155E+00,+14.91456647507E+00,+113.16019653E-03
+187.60000E-06,+14.79959975104E+00,+14.91317853529E+00,+113.52529720E-03
+187.65000E-06,+14.79715490039E+00,+14.91087045140E+00,+113.66329847E-03
+187.70000E-06,+14.79492789770E+00,+14.90831219140E+00,+113.33209494E-03
+187.75000E-06,+14.79332817036E+00,+14.90702464619E+00,+113.64421324E-03
+187.80000E-06,+14.79077700118E+00,+14.90436827332E+00,+113.53827440E-03
+187.85000E-06,+14.78866124750E+00,+14.90355394723E+00,+114.84054564E-03
+187.90000E-06,+14.78676846447E+00,+14.90117388933E+00,+114.35217405E-03
+187.95000E-06,+14.78455681856E+00,+14.89947272268E+00,+114.86294205E-03
+188.00000E-06,+14.78281952394E+00,+14.89804569559E+00,+115.17246368E-03
+188.05000E-06,+14.78057904515E+00,+14.89633657354E+00,+115.70398252E-03
+188.10000E-06,+14.77921984026E+00,+14.89491791040E+00,+115.64457325E-03
+188.15000E-06,+14.77653421239E+00,+14.89303404008E+00,+116.44612805E-03
+188.20000E-06,+14.77501701728E+00,+14.89057526785E+00,+115.50560658E-03
+188.25000E-06,+14.77260115779E+00,+14.88833390186E+00,+115.67951772E-03
+188.30000E-06,+14.77087868478E+00,+14.88707746142E+00,+116.14490285E-03
+188.35000E-06,+14.76851398893E+00,+14.88525274104E+00,+116.68419920E-03
+188.40000E-06,+14.76639917672E+00,+14.88374391666E+00,+117.28977153E-03
+188.45000E-06,+14.76503703584E+00,+14.88196872421E+00,+116.87766069E-03
+188.50000E-06,+14.76244070237E+00,+14.87994690972E+00,+117.45213553E-03
+188.55000E-06,+14.76087135014E+00,+14.87911626956E+00,+118.18926723E-03
+188.60000E-06,+14.75916538568E+00,+14.87702876155E+00,+117.80929886E-03
+188.65000E-06,+14.75716884697E+00,+14.87556389617E+00,+118.34137025E-03
+188.70000E-06,+14.75486670438E+00,+14.87346986571E+00,+118.54819097E-03
+188.75000E-06,+14.75284936886E+00,+14.87172651145E+00,+118.82310459E-03
+188.80000E-06,+14.75154789529E+00,+14.87024155781E+00,+118.63941376E-03
+188.85000E-06,+14.74923818172E+00,+14.86877424414E+00,+119.48169233E-03
+188.90000E-06,+14.74730487317E+00,+14.86738300959E+00,+120.02354916E-03
+188.95000E-06,+14.74529747248E+00,+14.86610767035E+00,+120.75500795E-03
+189.00000E-06,+14.74370862145E+00,+14.86457723055E+00,+120.81408745E-03
+189.05000E-06,+14.74176828540E+00,+14.86325962607E+00,+121.43448436E-03
+189.10000E-06,+14.73962544838E+00,+14.86076099541E+00,+121.08062706E-03
+189.15000E-06,+14.73785606757E+00,+14.85788936834E+00,+119.97865320E-03
+189.20000E-06,+14.73569490990E+00,+14.85605316863E+00,+120.30377859E-03
+189.25000E-06,+14.73383107960E+00,+14.85436260693E+00,+120.47695050E-03
+189.30000E-06,+14.73154430208E+00,+14.85509029042E+00,+123.48928082E-03
+189.35000E-06,+14.73006976795E+00,+14.85395299937E+00,+123.82694160E-03
+189.40000E-06,+14.72903721174E+00,+14.85420336393E+00,+125.10864025E-03
+189.45000E-06,+14.72660722414E+00,+14.85166130042E+00,+124.99677022E-03
+189.50000E-06,+14.72447809311E+00,+14.84933188981E+00,+124.79701496E-03
+189.55000E-06,+14.72263977377E+00,+14.84595235989E+00,+123.25648741E-03
+189.60000E-06,+14.72039047122E+00,+14.84311112527E+00,+122.66485558E-03
+189.65000E-06,+14.71869676399E+00,+14.84150805039E+00,+122.75458408E-03
+189.70000E-06,+14.71646690975E+00,+14.83953794301E+00,+123.01438589E-03
+189.75000E-06,+14.71491166905E+00,+14.84011522535E+00,+125.14706981E-03
+189.80000E-06,+14.71331066631E+00,+14.83999098869E+00,+126.62178649E-03
+189.85000E-06,+14.71182881222E+00,+14.83920123134E+00,+127.31417002E-03
+189.90000E-06,+14.70979869483E+00,+14.83675540229E+00,+126.89869279E-03
+189.95000E-06,+14.70822255632E+00,+14.83692972769E+00,+128.64814309E-03
+190.00000E-06,+14.70630215702E+00,+14.83403565151E+00,+127.67473066E-03
+190.05000E-06,+14.70474186976E+00,+14.83303028117E+00,+128.23018379E-03
+190.10000E-06,+14.70238308958E+00,+14.82918618628E+00,+126.74467127E-03
+190.15000E-06,+14.69987074464E+00,+14.82373063373E+00,+123.80402124E-03
+190.20000E-06,+14.69821815766E+00,+14.82538998589E+00,+127.11340915E-03
+190.25000E-06,+14.69621483417E+00,+14.82149816838E+00,+125.22669717E-03
+190.30000E-06,+14.69523391195E+00,+14.82584062852E+00,+130.54691632E-03
+190.35000E-06,+14.69302473392E+00,+14.82195826343E+00,+128.87393736E-03
+190.40000E-06,+14.69172832198E+00,+14.82369029740E+00,+131.90159476E-03
+190.45000E-06,+14.69037387721E+00,+14.82306682864E+00,+132.63344637E-03
